date,base,quote,rate
2021-07-22,USD,ISK,125.86
2021-07-23,USD,ISK,126.63
2021-07-26,USD,ISK,126.07
2021-07-27,USD,ISK,126.16
2021-07-28,USD,ISK,125.69
2021-07-29,USD,ISK,123.98
2021-07-30,USD,ISK,123.29
2021-08-02,USD,ISK,123.51
2021-08-03,USD,ISK,123.35
2021-08-04,USD,ISK,124.44
2021-08-05,USD,ISK,124.89
2021-08-06,USD,ISK,125.18
2021-08-09,USD,ISK,125.67
2021-08-10,USD,ISK,126.43
2021-08-11,USD,ISK,126.3
2021-08-12,USD,ISK,126.08
2021-08-13,USD,ISK,125.8
2021-08-16,USD,ISK,125.89
2021-08-17,USD,ISK,126.12
2021-08-18,USD,ISK,126.59
2021-08-19,USD,ISK,127.22
2021-08-20,USD,ISK,128.01
2021-08-23,USD,ISK,128.18
2021-08-24,USD,ISK,127.77
2021-08-25,USD,ISK,126.62
2021-08-26,USD,ISK,126.29
2021-08-27,USD,ISK,126.86
2021-08-30,USD,ISK,126.94
2021-08-31,USD,ISK,126.42
2021-09-01,USD,ISK,126.09
2021-09-02,USD,ISK,127.13
2021-09-03,USD,ISK,126.85
2021-09-06,USD,ISK,126.94
2021-09-07,USD,ISK,127.15
2021-09-08,USD,ISK,127.34
2021-09-09,USD,ISK,127.39
2021-09-10,USD,ISK,127.86
2021-09-13,USD,ISK,128.52
2021-09-14,USD,ISK,127.98
2021-09-15,USD,ISK,127.88
2021-09-16,USD,ISK,128.54
2021-09-17,USD,ISK,128.52
2021-09-20,USD,ISK,129.79
2021-09-21,USD,ISK,129.75
2021-09-22,USD,ISK,129.68
2021-09-23,USD,ISK,129.49
2021-09-24,USD,ISK,128.77
2021-09-27,USD,ISK,128.31
2021-09-28,USD,ISK,128.19
2021-09-29,USD,ISK,129.31
2021-09-30,USD,ISK,130.32
2021-10-01,USD,ISK,129.05
2021-10-04,USD,ISK,129.0
2021-10-05,USD,ISK,127.56
2021-10-06,USD,ISK,128.75
2021-10-07,USD,ISK,128.7
2021-10-08,USD,ISK,129.14
2021-10-11,USD,ISK,129.6
2021-10-12,USD,ISK,129.81
2021-10-13,USD,ISK,129.74
2021-10-14,USD,ISK,128.94
2021-10-15,USD,ISK,128.94
2021-10-18,USD,ISK,129.27
2021-10-19,USD,ISK,128.7
2021-10-20,USD,ISK,129.05
2021-10-21,USD,ISK,128.73
2021-10-22,USD,ISK,129.15
2021-10-25,USD,ISK,129.1
2021-10-26,USD,ISK,129.11
2021-10-27,USD,ISK,128.95
2021-10-28,USD,ISK,129.04
2021-10-29,USD,ISK,128.64
2021-11-01,USD,ISK,129.73
2021-11-02,USD,ISK,129.97
2021-11-03,USD,ISK,129.73
2021-11-04,USD,ISK,129.83
2021-11-05,USD,ISK,130.39
2021-11-08,USD,ISK,129.89
2021-11-09,USD,ISK,129.91
2021-11-10,USD,ISK,130.13
2021-11-11,USD,ISK,131.24
2021-11-12,USD,ISK,131.38
2021-11-15,USD,ISK,131.42
2021-11-16,USD,ISK,132.3
2021-11-17,USD,ISK,132.38
2021-11-18,USD,ISK,131.16
2021-11-19,USD,ISK,131.13
2021-11-22,USD,ISK,131.41
2021-11-23,USD,ISK,131.1
2021-11-24,USD,ISK,130.82
2021-11-25,USD,ISK,130.98
2021-11-26,USD,ISK,130.55
2021-11-29,USD,ISK,130.37
2021-11-30,USD,ISK,129.37
2021-12-01,USD,ISK,129.57
2021-12-02,USD,ISK,129.46
2021-12-03,USD,ISK,130.02
2021-12-06,USD,ISK,130.42
2021-12-07,USD,ISK,130.95
2021-12-08,USD,ISK,130.45
2021-12-09,USD,ISK,130.32
2021-12-10,USD,ISK,131.11
2021-12-13,USD,ISK,131.23
2021-12-14,USD,ISK,130.34
2021-12-15,USD,ISK,130.35
2021-12-16,USD,ISK,129.5
2021-12-17,USD,ISK,129.04
2021-12-20,USD,ISK,130.05
2021-12-21,USD,ISK,129.97
2021-12-22,USD,ISK,129.9
2021-12-23,USD,ISK,129.97
2021-12-24,USD,ISK,130.07
2021-12-27,USD,ISK,130.3
2021-12-28,USD,ISK,130.09
2021-12-29,USD,ISK,130.41
2021-12-30,USD,ISK,130.23
2021-12-31,USD,ISK,130.32
2022-01-03,USD,ISK,129.99
2022-01-04,USD,ISK,131.04
2022-01-05,USD,ISK,129.69
2022-01-06,USD,ISK,129.74
2022-01-07,USD,ISK,129.23
2022-01-10,USD,ISK,129.17
2022-01-11,USD,ISK,129.68
2022-01-12,USD,ISK,129.29
2022-01-13,USD,ISK,128.24
2022-01-14,USD,ISK,128.42
2022-01-17,USD,ISK,128.74
2022-01-18,USD,ISK,128.44
2022-01-19,USD,ISK,127.99
2022-01-20,USD,ISK,128.24
2022-01-21,USD,ISK,128.3
2022-01-24,USD,ISK,128.8
2022-01-25,USD,ISK,129.57
2022-01-26,USD,ISK,129.11
2022-01-27,USD,ISK,130.11
2022-01-28,USD,ISK,129.29
2022-01-31,USD,ISK,128.36
2022-02-01,USD,ISK,127.71
2022-02-02,USD,ISK,126.47
2022-02-03,USD,ISK,126.17
2022-02-04,USD,ISK,124.56
2022-02-07,USD,ISK,125.27
2022-02-08,USD,ISK,124.82
2022-02-09,USD,ISK,124.36
2022-02-10,USD,ISK,123.96
2022-02-11,USD,ISK,124.2
2022-02-14,USD,ISK,126.02
2022-02-15,USD,ISK,124.46
2022-02-16,USD,ISK,124.34
2022-02-17,USD,ISK,124.54
2022-02-18,USD,ISK,124.01
2022-02-21,USD,ISK,124.71
2022-02-22,USD,ISK,124.49
2022-02-23,USD,ISK,124.47
2022-02-24,USD,ISK,127.21
2022-02-25,USD,ISK,125.53
2022-02-28,USD,ISK,126.62
2022-03-01,USD,ISK,127.22
2022-03-02,USD,ISK,128.76
2022-03-03,USD,ISK,129.47
2022-03-04,USD,ISK,131.94
2022-03-07,USD,ISK,133.82
2022-03-08,USD,ISK,133.95
2022-03-09,USD,ISK,132.18
2022-03-10,USD,ISK,131.27
2022-03-11,USD,ISK,131.85
2022-03-14,USD,ISK,132.39
2022-03-15,USD,ISK,131.84
2022-03-16,USD,ISK,130.53
2022-03-17,USD,ISK,128.59
2022-03-18,USD,ISK,129.81
2022-03-21,USD,ISK,129.28
2022-03-22,USD,ISK,129.44
2022-03-23,USD,ISK,128.72
2022-03-24,USD,ISK,128.62
2022-03-25,USD,ISK,129.25
2022-03-28,USD,ISK,130.22
2022-03-29,USD,ISK,128.28
2022-03-30,USD,ISK,127.81
2022-03-31,USD,ISK,127.92
2022-04-01,USD,ISK,128.48
2022-04-04,USD,ISK,128.85
2022-04-05,USD,ISK,129.09
2022-04-06,USD,ISK,129.45
2022-04-07,USD,ISK,129.17
2022-04-08,USD,ISK,128.53
2022-04-11,USD,ISK,128.44
2022-04-12,USD,ISK,128.53
2022-04-13,USD,ISK,129.5
2022-04-14,USD,ISK,129.07
2022-04-19,USD,ISK,129.41
2022-04-20,USD,ISK,128.53
2022-04-21,USD,ISK,127.68
2022-04-22,USD,ISK,129.24
2022-04-25,USD,ISK,129.54
2022-04-26,USD,ISK,129.66
2022-04-27,USD,ISK,130.59
2022-04-28,USD,ISK,131.43
2022-04-29,USD,ISK,130.74
2022-05-02,USD,ISK,130.37
2022-05-03,USD,ISK,130.35
2022-05-04,USD,ISK,130.28
2022-05-05,USD,ISK,130.58
2022-05-06,USD,ISK,130.84
2022-05-09,USD,ISK,132.11
2022-05-10,USD,ISK,132.18
2022-05-11,USD,ISK,132.0
2022-05-12,USD,ISK,134.22
2022-05-13,USD,ISK,134.91
2022-05-16,USD,ISK,132.7
2022-05-17,USD,ISK,131.58
2022-05-18,USD,ISK,132.0
2022-05-19,USD,ISK,132.54
2022-05-20,USD,ISK,130.94
2022-05-23,USD,ISK,130.5
2022-05-24,USD,ISK,129.94
2022-05-25,USD,ISK,129.79
2022-05-26,USD,ISK,129.1
2022-05-27,USD,ISK,128.61
2022-05-30,USD,ISK,127.18
2022-05-31,USD,ISK,127.23
2022-06-01,USD,ISK,127.99
2022-06-02,USD,ISK,128.04
2022-06-03,USD,ISK,128.52
2022-06-06,USD,ISK,128.94
2022-06-07,USD,ISK,130.28
2022-06-08,USD,ISK,129.34
2022-06-09,USD,ISK,129.11
2022-06-10,USD,ISK,130.18
2022-06-13,USD,ISK,132.66
2022-06-14,USD,ISK,132.32
2022-06-15,USD,ISK,131.82
2022-06-16,USD,ISK,132.21
2022-06-17,USD,ISK,131.32
2022-06-20,USD,ISK,130.55
2022-06-21,USD,ISK,131.47
2022-06-22,USD,ISK,131.83
2022-06-23,USD,ISK,133.33
2022-06-24,USD,ISK,132.74
2022-06-27,USD,ISK,132.14
2022-06-28,USD,ISK,132.09
2022-06-29,USD,ISK,133.02
2022-06-30,USD,ISK,133.72
2022-07-01,USD,ISK,133.05
2022-07-04,USD,ISK,133.24
2022-07-05,USD,ISK,135.18
2022-07-06,USD,ISK,136.09
2022-07-07,USD,ISK,136.84
2022-07-08,USD,ISK,137.26
2022-07-11,USD,ISK,137.95
2022-07-12,USD,ISK,138.52
2022-07-13,USD,ISK,137.38
2022-07-14,USD,ISK,138.82
2022-07-15,USD,ISK,138.09
2022-07-18,USD,ISK,137.1
2022-07-19,USD,ISK,135.58
2022-07-20,USD,ISK,136.78
2022-07-21,USD,ISK,136.97
2022-07-22,USD,ISK,136.9
2022-07-25,USD,ISK,136.28
2022-07-26,USD,ISK,137.4
2022-07-27,USD,ISK,137.02
2022-07-28,USD,ISK,137.03
2022-07-29,USD,ISK,135.61
2022-08-01,USD,ISK,135.54
2022-08-02,USD,ISK,136.25
2022-08-03,USD,ISK,136.65
2022-08-04,USD,ISK,136.23
2022-08-05,USD,ISK,135.74
2022-08-08,USD,ISK,137.37
2022-08-09,USD,ISK,136.9
2022-08-10,USD,ISK,136.27
2022-08-11,USD,ISK,135.13
2022-08-12,USD,ISK,136.41
2022-08-15,USD,ISK,137.62
2022-08-16,USD,ISK,138.49
2022-08-17,USD,ISK,138.04
2022-08-18,USD,ISK,138.04
2022-08-19,USD,ISK,139.75
2022-08-22,USD,ISK,140.89
2022-08-23,USD,ISK,141.13
2022-08-24,USD,ISK,140.43
2022-08-25,USD,ISK,140.72
2022-08-26,USD,ISK,140.2
2022-08-29,USD,ISK,141.3
2022-08-30,USD,ISK,141.62
2022-08-31,USD,ISK,141.7
2022-09-01,USD,ISK,141.64
2022-09-02,USD,ISK,141.6
2022-09-05,USD,ISK,143.85
2022-09-06,USD,ISK,142.93
2022-09-07,USD,ISK,142.94
2022-09-08,USD,ISK,140.17
2022-09-09,USD,ISK,140.21
2022-09-12,USD,ISK,138.75
2022-09-13,USD,ISK,137.69
2022-09-14,USD,ISK,139.84
2022-09-15,USD,ISK,138.81
2022-09-16,USD,ISK,138.94
2022-09-19,USD,ISK,140.04
2022-09-20,USD,ISK,141.1
2022-09-21,USD,ISK,141.63
2022-09-22,USD,ISK,141.54
2022-09-23,USD,ISK,143.43
2022-09-26,USD,ISK,144.0
2022-09-27,USD,ISK,144.44
2022-09-28,USD,ISK,146.05
2022-09-29,USD,ISK,144.34
2022-09-30,USD,ISK,144.54
2022-10-03,USD,ISK,145.12
2022-10-04,USD,ISK,143.46
2022-10-05,USD,ISK,142.51
2022-10-06,USD,ISK,141.89
2022-10-07,USD,ISK,143.62
2022-10-10,USD,ISK,144.27
2022-10-11,USD,ISK,144.71
2022-10-12,USD,ISK,144.34
2022-10-13,USD,ISK,144.27
2022-10-14,USD,ISK,144.59
2022-10-17,USD,ISK,144.68
2022-10-18,USD,ISK,143.87
2022-10-19,USD,ISK,144.3
2022-10-20,USD,ISK,143.82
2022-10-21,USD,ISK,145.02
2022-10-24,USD,ISK,144.66
2022-10-25,USD,ISK,144.91
2022-10-26,USD,ISK,143.17
2022-10-27,USD,ISK,142.57
2022-10-28,USD,ISK,144.01
2022-10-31,USD,ISK,144.54
2022-11-01,USD,ISK,144.06
2022-11-02,USD,ISK,145.03
2022-11-03,USD,ISK,148.57
2022-11-04,USD,ISK,147.39
2022-11-07,USD,ISK,146.0
2022-11-08,USD,ISK,146.36
2022-11-09,USD,ISK,146.13
2022-11-10,USD,ISK,148.18
2022-11-11,USD,ISK,144.26
2022-11-14,USD,ISK,145.65
2022-11-15,USD,ISK,144.08
2022-11-16,USD,ISK,143.01
2022-11-17,USD,ISK,144.3
2022-11-18,USD,ISK,143.64
2022-11-21,USD,ISK,144.35
2022-11-22,USD,ISK,141.81
2022-11-23,USD,ISK,142.08
2022-11-24,USD,ISK,140.69
2022-11-25,USD,ISK,141.2
2022-11-28,USD,ISK,140.21
2022-11-29,USD,ISK,141.91
2022-11-30,USD,ISK,141.77
2022-12-01,USD,ISK,142.24
2022-12-02,USD,ISK,141.11
2022-12-05,USD,ISK,140.64
2022-12-06,USD,ISK,141.59
2022-12-07,USD,ISK,141.23
2022-12-08,USD,ISK,142.12
2022-12-09,USD,ISK,141.59
2022-12-12,USD,ISK,142.68
2022-12-13,USD,ISK,143.29
2022-12-14,USD,ISK,141.7
2022-12-15,USD,ISK,142.08
2022-12-16,USD,ISK,141.35
2022-12-19,USD,ISK,143.33
2022-12-20,USD,ISK,142.94
2022-12-21,USD,ISK,143.0
2022-12-22,USD,ISK,144.17
2022-12-23,USD,ISK,143.38
2022-12-27,USD,ISK,143.35
2022-12-28,USD,ISK,142.76
2022-12-29,USD,ISK,143.21
2022-12-30,USD,ISK,142.04
2023-01-02,USD,ISK,142.0
2023-01-03,USD,ISK,143.86
2023-01-04,USD,ISK,143.13
2023-01-05,USD,ISK,143.67
2023-01-06,USD,ISK,145.62
2023-01-09,USD,ISK,143.51
2023-01-10,USD,ISK,144.27
2023-01-11,USD,ISK,143.57
2023-01-12,USD,ISK,143.24
2023-01-13,USD,ISK,142.69
2023-01-16,USD,ISK,142.9
2023-01-17,USD,ISK,142.49
2023-01-18,USD,ISK,142.54
2023-01-19,USD,ISK,142.86
2023-01-20,USD,ISK,142.53
2023-01-23,USD,ISK,142.31
2023-01-24,USD,ISK,143.76
2023-01-25,USD,ISK,144.42
2023-01-26,USD,ISK,143.64
2023-01-27,USD,ISK,142.57
2023-01-30,USD,ISK,140.6
2023-01-31,USD,ISK,141.33
2023-02-01,USD,ISK,140.9
2023-02-02,USD,ISK,139.7
2023-02-03,USD,ISK,140.53
2023-02-06,USD,ISK,141.89
2023-02-07,USD,ISK,142.15
2023-02-08,USD,ISK,141.13
2023-02-09,USD,ISK,140.28
2023-02-10,USD,ISK,142.28
2023-02-13,USD,ISK,143.27
2023-02-14,USD,ISK,142.49
2023-02-15,USD,ISK,143.83
2023-02-16,USD,ISK,144.21
2023-02-17,USD,ISK,145.04
2023-02-20,USD,ISK,144.93
2023-02-21,USD,ISK,144.5
2023-02-22,USD,ISK,144.96
2023-02-23,USD,ISK,143.84
2023-02-24,USD,ISK,144.47
2023-02-27,USD,ISK,144.31
2023-02-28,USD,ISK,143.42
2023-03-01,USD,ISK,141.99
2023-03-02,USD,ISK,142.48
2023-03-03,USD,ISK,141.59
2023-03-06,USD,ISK,140.62
2023-03-07,USD,ISK,140.55
2023-03-08,USD,ISK,142.15
2023-03-09,USD,ISK,142.03
2023-03-10,USD,ISK,141.79
2023-03-13,USD,ISK,140.95
2023-03-14,USD,ISK,140.73
2023-03-15,USD,ISK,142.48
2023-03-16,USD,ISK,141.67
2023-03-17,USD,ISK,140.54
2023-03-20,USD,ISK,140.06
2023-03-21,USD,ISK,139.29
2023-03-22,USD,ISK,138.99
2023-03-23,USD,ISK,137.79
2023-03-24,USD,ISK,139.69
2023-03-27,USD,ISK,139.14
2023-03-28,USD,ISK,136.61
2023-03-29,USD,ISK,137.09
2023-03-30,USD,ISK,136.05
2023-03-31,USD,ISK,136.37
2023-04-03,USD,ISK,137.72
2023-04-04,USD,ISK,136.96
2023-04-05,USD,ISK,136.84
2023-04-06,USD,ISK,137.15
2023-04-11,USD,ISK,137.09
2023-04-12,USD,ISK,136.51
2023-04-13,USD,ISK,135.36
2023-04-14,USD,ISK,135.39
2023-04-17,USD,ISK,136.33
2023-04-18,USD,ISK,136.44
2023-04-19,USD,ISK,136.74
2023-04-20,USD,ISK,136.6
2023-04-21,USD,ISK,136.73
2023-04-24,USD,ISK,136.43
2023-04-25,USD,ISK,136.36
2023-04-26,USD,ISK,135.61
2023-04-27,USD,ISK,135.57
2023-04-28,USD,ISK,135.78
2023-05-02,USD,ISK,136.53
2023-05-03,USD,ISK,135.92
2023-05-04,USD,ISK,135.54
2023-05-05,USD,ISK,136.28
2023-05-08,USD,ISK,136.36
2023-05-09,USD,ISK,137.51
2023-05-10,USD,ISK,136.89
2023-05-11,USD,ISK,137.15
2023-05-12,USD,ISK,137.99
2023-05-15,USD,ISK,138.75
2023-05-16,USD,ISK,138.68
2023-05-17,USD,ISK,140.46
2023-05-18,USD,ISK,140.11
2023-05-19,USD,ISK,139.99
2023-05-22,USD,ISK,139.81
2023-05-23,USD,ISK,140.37
2023-05-24,USD,ISK,140.29
2023-05-25,USD,ISK,140.38
2023-05-26,USD,ISK,139.06
2023-05-29,USD,ISK,139.34
2023-05-30,USD,ISK,138.96
2023-05-31,USD,ISK,140.13
2023-06-01,USD,ISK,139.95
2023-06-02,USD,ISK,139.46
2023-06-05,USD,ISK,141.16
2023-06-06,USD,ISK,141.44
2023-06-07,USD,ISK,140.43
2023-06-08,USD,ISK,139.24
2023-06-09,USD,ISK,138.68
2023-06-12,USD,ISK,138.88
2023-06-13,USD,ISK,138.52
2023-06-14,USD,ISK,137.57
2023-06-15,USD,ISK,138.0
2023-06-16,USD,ISK,136.33
2023-06-19,USD,ISK,136.51
2023-06-20,USD,ISK,136.38
2023-06-21,USD,ISK,135.77
2023-06-22,USD,ISK,135.18
2023-06-23,USD,ISK,136.81
2023-06-26,USD,ISK,136.38
2023-06-27,USD,ISK,135.97
2023-06-28,USD,ISK,135.77
2023-06-29,USD,ISK,136.31
2023-06-30,USD,ISK,136.85
2023-07-03,USD,ISK,137.17
2023-07-04,USD,ISK,136.85
2023-07-05,USD,ISK,137.24
2023-07-06,USD,ISK,136.07
2023-07-07,USD,ISK,134.92
2023-07-10,USD,ISK,134.45
2023-07-11,USD,ISK,133.68
2023-07-12,USD,ISK,133.28
2023-07-13,USD,ISK,131.37
2023-07-14,USD,ISK,130.92
2023-07-17,USD,ISK,130.81
2023-07-18,USD,ISK,129.99
2023-07-19,USD,ISK,130.55
2023-07-20,USD,ISK,130.66
2023-07-21,USD,ISK,131.53
2023-07-24,USD,ISK,131.85
2023-07-25,USD,ISK,131.84
2023-07-26,USD,ISK,131.57
2023-07-27,USD,ISK,130.79
2023-07-28,USD,ISK,131.61
2023-07-31,USD,ISK,130.91
2023-08-01,USD,ISK,131.54
2023-08-02,USD,ISK,131.73
2023-08-03,USD,ISK,132.36
2023-08-04,USD,ISK,132.38
2023-08-07,USD,ISK,132.1
2023-08-08,USD,ISK,132.4
2023-08-09,USD,ISK,131.75
2023-08-10,USD,ISK,131.14
2023-08-11,USD,ISK,131.5
2023-08-14,USD,ISK,132.39
2023-08-15,USD,ISK,132.07
2023-08-16,USD,ISK,132.01
2023-08-17,USD,ISK,132.2
2023-08-18,USD,ISK,132.24
2023-08-21,USD,ISK,131.74
2023-08-22,USD,ISK,131.99
2023-08-23,USD,ISK,132.44
2023-08-24,USD,ISK,132.01
2023-08-25,USD,ISK,132.4
2023-08-28,USD,ISK,131.66
2023-08-29,USD,ISK,131.35
2023-08-30,USD,ISK,131.09
2023-08-31,USD,ISK,130.93
2023-09-01,USD,ISK,131.41
2023-09-04,USD,ISK,132.49
2023-09-05,USD,ISK,134.1
2023-09-06,USD,ISK,133.92
2023-09-07,USD,ISK,134.36
2023-09-08,USD,ISK,133.88
2023-09-11,USD,ISK,134.0
2023-09-12,USD,ISK,134.14
2023-09-13,USD,ISK,133.89
2023-09-14,USD,ISK,135.41
2023-09-15,USD,ISK,136.33
2023-09-18,USD,ISK,136.08
2023-09-19,USD,ISK,135.26
2023-09-20,USD,ISK,135.77
2023-09-21,USD,ISK,136.81
2023-09-22,USD,ISK,136.47
2023-09-25,USD,ISK,136.84
2023-09-26,USD,ISK,136.82
2023-09-27,USD,ISK,137.53
2023-09-28,USD,ISK,137.49
2023-09-29,USD,ISK,136.78
2023-10-02,USD,ISK,139.13
2023-10-03,USD,ISK,139.36
2023-10-04,USD,ISK,138.8
2023-10-05,USD,ISK,138.04
2023-10-06,USD,ISK,137.18
2023-10-09,USD,ISK,137.78
2023-10-10,USD,ISK,138.25
2023-10-11,USD,ISK,138.53
2023-10-12,USD,ISK,137.96
2023-10-13,USD,ISK,139.21
2023-10-16,USD,ISK,138.83
2023-10-17,USD,ISK,138.61
2023-10-18,USD,ISK,138.48
2023-10-19,USD,ISK,138.57
2023-10-20,USD,ISK,138.7
2023-10-23,USD,ISK,138.62
2023-10-24,USD,ISK,138.54
2023-10-25,USD,ISK,139.28
2023-10-26,USD,ISK,139.94
2023-10-27,USD,ISK,139.93
2023-10-30,USD,ISK,138.71
2023-10-31,USD,ISK,138.9
2023-11-01,USD,ISK,140.55
2023-11-02,USD,ISK,138.73
2023-11-03,USD,ISK,139.32
2023-11-06,USD,ISK,140.12
2023-11-07,USD,ISK,140.84
2023-11-08,USD,ISK,141.04
2023-11-09,USD,ISK,141.15
2023-11-10,USD,ISK,142.19
2023-11-13,USD,ISK,143.67
2023-11-14,USD,ISK,143.32
2023-11-15,USD,ISK,141.61
2023-11-16,USD,ISK,141.3
2023-11-17,USD,ISK,141.0
2023-11-20,USD,ISK,139.55
2023-11-21,USD,ISK,139.21
2023-11-22,USD,ISK,141.05
2023-11-23,USD,ISK,140.28
2023-11-24,USD,ISK,137.69
2023-11-27,USD,ISK,137.43
2023-11-28,USD,ISK,137.82
2023-11-29,USD,ISK,137.01
2023-11-30,USD,ISK,137.86
2023-12-01,USD,ISK,138.76
2023-12-04,USD,ISK,139.03
2023-12-05,USD,ISK,139.32
2023-12-06,USD,ISK,139.27
2023-12-07,USD,ISK,139.36
2023-12-08,USD,ISK,139.28
2023-12-11,USD,ISK,140.09
2023-12-12,USD,ISK,139.86
2023-12-13,USD,ISK,139.71
2023-12-14,USD,ISK,137.65
2023-12-15,USD,ISK,137.49
2023-12-18,USD,ISK,138.03
2023-12-19,USD,ISK,137.66
2023-12-20,USD,ISK,137.34
2023-12-21,USD,ISK,136.85
2023-12-22,USD,ISK,136.53
2023-12-27,USD,ISK,136.2
2023-12-28,USD,ISK,135.23
2023-12-29,USD,ISK,136.2
2024-01-02,USD,ISK,137.55
2024-01-03,USD,ISK,138.02
2024-01-04,USD,ISK,137.41
2024-01-05,USD,ISK,137.81
2024-01-08,USD,ISK,137.68
2024-01-09,USD,ISK,137.57
2024-01-10,USD,ISK,137.13
2024-01-11,USD,ISK,136.62
2024-01-12,USD,ISK,137.18
2024-01-15,USD,ISK,136.77
2024-01-16,USD,ISK,137.2
2024-01-17,USD,ISK,137.45
2024-01-18,USD,ISK,137.47
2024-01-19,USD,ISK,136.77
2024-01-22,USD,ISK,136.36
2024-01-23,USD,ISK,136.77
2024-01-24,USD,ISK,135.63
2024-01-25,USD,ISK,135.96
2024-01-26,USD,ISK,136.42
2024-01-29,USD,ISK,137.21
2024-01-30,USD,ISK,136.73
2024-01-31,USD,ISK,136.85
2024-02-01,USD,ISK,137.14
2024-02-02,USD,ISK,136.27
2024-02-05,USD,ISK,137.82
2024-02-06,USD,ISK,137.86
2024-02-07,USD,ISK,137.62
2024-02-08,USD,ISK,138.97
2024-02-09,USD,ISK,137.49
2024-02-12,USD,ISK,137.66
2024-02-13,USD,ISK,137.77
2024-02-14,USD,ISK,138.8
2024-02-15,USD,ISK,138.42
2024-02-16,USD,ISK,138.47
2024-02-19,USD,ISK,137.99
2024-02-20,USD,ISK,137.29
2024-02-21,USD,ISK,137.39
2024-02-22,USD,ISK,137.31
2024-02-23,USD,ISK,137.07
2024-02-26,USD,ISK,137.58
2024-02-27,USD,ISK,137.53
2024-02-28,USD,ISK,138.14
2024-02-29,USD,ISK,137.91
2024-03-01,USD,ISK,138.26
2024-03-04,USD,ISK,137.84
2024-03-05,USD,ISK,137.43
2024-03-06,USD,ISK,136.93
2024-03-07,USD,ISK,136.3
2024-03-08,USD,ISK,136.57
2024-03-11,USD,ISK,136.28
2024-03-12,USD,ISK,136.22
2024-03-13,USD,ISK,135.75
2024-03-14,USD,ISK,135.93
2024-03-15,USD,ISK,136.71
2024-03-18,USD,ISK,136.71
2024-03-19,USD,ISK,137.18
2024-03-20,USD,ISK,136.94
2024-03-21,USD,ISK,136.33
2024-03-22,USD,ISK,137.58
2024-03-25,USD,ISK,137.61
2024-03-26,USD,ISK,137.54
2024-03-27,USD,ISK,138.59
2024-03-28,USD,ISK,139.03
2024-04-02,USD,ISK,139.64
2024-04-03,USD,ISK,139.2
2024-04-04,USD,ISK,138.5
2024-04-05,USD,ISK,138.64
2024-04-08,USD,ISK,138.87
2024-04-09,USD,ISK,138.31
2024-04-10,USD,ISK,138.77
2024-04-11,USD,ISK,140.09
2024-04-12,USD,ISK,141.29
2024-04-15,USD,ISK,141.42
2024-04-16,USD,ISK,141.68
2024-04-17,USD,ISK,141.47
2024-04-18,USD,ISK,140.74
2024-04-19,USD,ISK,141.09
2024-04-22,USD,ISK,141.37
2024-04-23,USD,ISK,140.81
2024-04-24,USD,ISK,140.65
2024-04-25,USD,ISK,140.02
2024-04-26,USD,ISK,140.28
2024-04-29,USD,ISK,140.21
2024-04-30,USD,ISK,140.23
2024-05-02,USD,ISK,140.31
2024-05-03,USD,ISK,139.89
2024-05-06,USD,ISK,139.48
2024-05-07,USD,ISK,139.61
2024-05-08,USD,ISK,139.72
2024-05-09,USD,ISK,140.05
2024-05-10,USD,ISK,139.44
2024-05-13,USD,ISK,139.23
2024-05-14,USD,ISK,139.4
2024-05-15,USD,ISK,138.76
2024-05-16,USD,ISK,138.32
2024-05-17,USD,ISK,138.6
2024-05-20,USD,ISK,138.39
2024-05-21,USD,ISK,138.16
2024-05-22,USD,ISK,138.6
2024-05-23,USD,ISK,138.29
2024-05-24,USD,ISK,138.28
2024-05-27,USD,ISK,138.06
2024-05-28,USD,ISK,137.2
2024-05-29,USD,ISK,137.33
2024-05-30,USD,ISK,137.68
2024-05-31,USD,ISK,137.39
2024-06-03,USD,ISK,137.89
2024-06-04,USD,ISK,137.97
2024-06-05,USD,ISK,137.51
2024-06-06,USD,ISK,137.78
2024-06-07,USD,ISK,137.55
2024-06-10,USD,ISK,139.18
2024-06-11,USD,ISK,139.33
2024-06-12,USD,ISK,138.88
2024-06-13,USD,ISK,138.45
2024-06-14,USD,ISK,139.53
2024-06-17,USD,ISK,139.56
2024-06-18,USD,ISK,139.34
2024-06-19,USD,ISK,138.9
2024-06-20,USD,ISK,139.29
2024-06-21,USD,ISK,139.5
2024-06-24,USD,ISK,138.96
2024-06-25,USD,ISK,139.16
2024-06-26,USD,ISK,139.49
2024-06-27,USD,ISK,139.21
2024-06-28,USD,ISK,139.09
2024-07-01,USD,ISK,138.58
2024-07-02,USD,ISK,139.16
2024-07-03,USD,ISK,138.59
2024-07-04,USD,ISK,138.06
2024-07-05,USD,ISK,137.93
2024-07-08,USD,ISK,137.79
2024-07-09,USD,ISK,137.88
2024-07-10,USD,ISK,137.74
2024-07-11,USD,ISK,137.54
2024-07-12,USD,ISK,137.1
2024-07-15,USD,ISK,136.88
2024-07-16,USD,ISK,136.95
2024-07-17,USD,ISK,136.55
2024-07-18,USD,ISK,136.78
2024-07-19,USD,ISK,137.47
2024-07-22,USD,ISK,137.86
2024-07-23,USD,ISK,137.85
2024-07-24,USD,ISK,138.0
2024-07-25,USD,ISK,137.78
2024-07-26,USD,ISK,137.85
2024-07-29,USD,ISK,138.58
2024-07-30,USD,ISK,138.12
