date,isin,ticker,price
2024-12-30,US81369Y5069,XLE.US,40.6427
2024-12-31,US81369Y5069,XLE.US,41.1763
2025-01-02,US81369Y5069,XLE.US,41.657
2025-01-03,US81369Y5069,XLE.US,42.0464
2025-01-06,US81369Y5069,XLE.US,41.8541
2025-01-07,US81369Y5069,XLE.US,42.2723
2025-01-08,US81369Y5069,XLE.US,42.3156
2025-01-10,US81369Y5069,XLE.US,42.4886
2025-01-13,US81369Y5069,XLE.US,43.3827
2025-01-14,US81369Y5069,XLE.US,43.849
2025-01-15,US81369Y5069,XLE.US,44.4979
2025-01-16,US81369Y5069,XLE.US,44.82
2025-01-17,US81369Y5069,XLE.US,45.1661
2025-01-21,US81369Y5069,XLE.US,44.9353
2025-01-22,US81369Y5069,XLE.US,44.1182
2025-01-23,US81369Y5069,XLE.US,44.3201
2025-01-24,US81369Y5069,XLE.US,43.8922
2025-01-27,US81369Y5069,XLE.US,43.4356
2025-01-28,US81369Y5069,XLE.US,43.0222
2025-01-29,US81369Y5069,XLE.US,43.1183
2025-01-30,US81369Y5069,XLE.US,43.3394
2025-01-31,US81369Y5069,XLE.US,42.1281
2025-02-03,US81369Y5069,XLE.US,42.3925
2025-02-04,US81369Y5069,XLE.US,43.2818
2025-02-05,US81369Y5069,XLE.US,43.3731
2025-02-06,US81369Y5069,XLE.US,42.5751
2025-02-07,US81369Y5069,XLE.US,42.5703
2025-02-10,US81369Y5069,XLE.US,43.5077
2025-02-11,US81369Y5069,XLE.US,43.8586
2025-02-12,US81369Y5069,XLE.US,42.8011
2025-02-13,US81369Y5069,XLE.US,43.1231
2025-02-14,US81369Y5069,XLE.US,43.2962
2025-02-18,US81369Y5069,XLE.US,43.8874
2025-02-19,US81369Y5069,XLE.US,44.2335
2025-02-20,US81369Y5069,XLE.US,44.6373
2025-02-21,US81369Y5069,XLE.US,43.7096
2025-02-24,US81369Y5069,XLE.US,43.7192
2025-02-25,US81369Y5069,XLE.US,43.0895
2025-02-26,US81369Y5069,XLE.US,42.8443
2025-02-27,US81369Y5069,XLE.US,43.0751
2025-02-28,US81369Y5069,XLE.US,43.7432
2025-03-03,US81369Y5069,XLE.US,42.2146
2025-03-04,US81369Y5069,XLE.US,41.806
2025-03-05,US81369Y5069,XLE.US,41.1955
2025-03-06,US81369Y5069,XLE.US,41.3205
2025-03-07,US81369Y5069,XLE.US,42.0271
2025-03-10,US81369Y5069,XLE.US,42.3396
2025-03-11,US81369Y5069,XLE.US,42.0031
2025-03-12,US81369Y5069,XLE.US,42.1954
2025-03-13,US81369Y5069,XLE.US,41.907
2025-03-14,US81369Y5069,XLE.US,43.1472
2025-03-17,US81369Y5069,XLE.US,43.8345
